hatchback (1).jpg,0.09212927,0.066784315,0.040912915,0.053622995,0.050614692,0.01880189,0.0037603783,0.00308351,0.0,0.0016545664,0.0017297739,0.0,0.0006016605,0.0009024908,0.0,0.00052645296,0.0009024908,0.0,0.00015041513,0.00052645296,0.0,0.0,0.0008272832,0.0,7.5207565e-05,0.00037603782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5207565e-05,0.0,0.0,0.072349675,0.0437708,0.046252653,0.03527235,0.05031386,0.020456458,0.020531666,0.008272832,0.0,0.009776983,7.5207565e-05,0.0,0.002406642,0.0,0.0,0.0015041513,0.0,0.0,0.0010529059,0.0,0.0,0.00030083026,0.0,0.0,0.0002256227,0.0,0.0,0.0002256227,0.0,0.0,0.0,0.0,0.0,7.5207565e-05,0.0,0.0,0.039935216,0.021133326,0.011281135,0.06482892,0.0487345,0.007295134,0.056556087,0.015417551,0.0,0.032038424,0.0033091328,0.0,0.008197624,0.00015041513,0.0,0.0040612086,0.0,0.0,0.002406642,0.0,0.0,0.0017297739,0.0,0.0,0.0017297739,0.0,0.0,0.00075207563,0.0,0.0,0.0006016605,0.0,0.0,0.005490152,0.0,0.0,0.08829368,0.025495365,0.01880189,0.22923265,0.08144979,0.04512454,0.22742768,0.05648088,0.030684687,0.028278043,0.02346476,7.5207565e-05,0.008423247,0.0010529059,0.0,0.0066182655,0.00030083026,0.0,0.0028578874,0.0,0.0,0.0021058118,0.0,0.0,0.0010529059,0.0,0.0,0.0011281135,0.0,0.0,0.0004512454,0.0,0.0,0.0010529059,0.0,0.0,0.101078965,0.06708515,0.07701255,0.38130236,0.31399158,0.27525967,0.30060464,0.20208272,0.2612711,0.13484716,0.08325478,0.19403552,0.045199748,0.05775941,0.14958784,0.01173238,0.10551621,0.12988347,0.005038907,0.025420157,0.0,0.0013537362,0.0010529059,0.0,0.00030083026,0.0,0.0,7.5207565e-05,0.0,0.0,0.00015041513,0.0,0.0,0.0,0.0,0.0,0.17448156,0.12499497,0.019027514,0.31000558,0.089045756,0.018576268,0.043921217,0.030383857,0.016395248,0.021133326,0.01511672,0.0030083025,0.0139134,0.0028578874,7.5207565e-05,0.0027826799,0.0020306043,0.0,0.0016545664,0.00037603782,0.0,0.0002256227,0.0,0.0,0.00015041513,0.0,0.0,7.5207565e-05,0.0,0.0,0.0,0.0,0.0,0.00015041513,0.0,0.0,0.052269258,0.035422765,0.0036099632,0.0075959642,0.009626568,0.00015041513,0.0015041513,0.004813284,0.00075207563,0.00015041513,0.0025570572,0.00015041513,0.0,0.0010529059,0.0,0.0,0.0009024908,0.0,0.00015041513,0.0013537362,0.0,0.0,0.00015041513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07227447,0.02963178,0.005339737,0.0033843403,0.011657173,0.0004512454,0.0011281135,0.0054149446,0.00052645296,0.0,0.00616702,0.0,0.0,0.0056405673,0.0,7.5207565e-05,0.004662869,0.0,7.5207565e-05,0.005038907,0.0,7.5207565e-05,0.003986001,0.0,7.5207565e-05,0.007671172,0.0,0.0,0.0027074723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333625,0.019312846,0.108800106,0.003836113,0.01746093,0.11025518,0.0037038333,0.005026631,0.007341527,0.001653497,0.0037038333,0.0029762946,6.613988e-05,0.0035054137,0.0013889375,0.00013227976,0.0029101549,0.00079367857,0.00013227976,0.0042329524,0.00046297917,0.0,0.0025794553,0.00019841964,0.0,0.0015212173,0.0,0.0,0.00026455952,0.0,0.0,0.0,0.0,6.613988e-05,0.0,0.0,0.0107808,0.023082819,0.11640619,0.008135205,0.03452502,0.047223873,0.006018729,0.004960491,0.00013227976,0.003836113,0.00013227976,0.0,0.0023810356,0.0,0.0,0.0010582381,0.0,0.0,0.0012566578,0.0,0.0,0.0007275387,0.0,0.0,0.00019841964,0.0,0.0,6.613988e-05,0.0,0.0,6.613988e-05,0.0,0.0,0.0015873571,0.0,0.0,0.0037699733,0.0218923,0.011508339,0.0068124076,0.021098621,0.001653497,0.003373134,0.004563652,0.0,0.0043652323,0.0,0.0,0.0035054137,0.0,0.0,0.0019180565,0.0,0.0,0.0005952589,0.0,0.0,0.0003306994,0.0,0.0,0.00013227976,0.0,0.0,0.0,0.0,0.0,0.00013227976,0.0,0.0,0.0011905178,0.0,0.0,0.006151009,0.029299967,0.048546672,0.010185542,0.025794553,0.01726251,0.007672226,0.019643545,0.008135205,0.0069446876,0.002844015,0.00026455952,0.0063494286,0.00039683928,6.613988e-05,0.0021826162,6.613988e-05,0.0,0.00079367857,0.0,0.0,0.00013227976,0.0,0.0,6.613988e-05,0.0,0.0,6.613988e-05,0.0,0.0,0.0,0.0,0.0,0.0003306994,0.0,0.0,0.0023148959,0.051985946,0.16462216,0.019048285,0.116009355,0.16296867,0.035649396,0.22428034,0.26561776,0.031614862,0.14888087,0.30907166,0.020437224,0.21700495,0.4295785,0.018254608,0.36945736,0.41337425,0.02215686,0.039419368,0.013161836,0.008664324,0.006084869,0.0,0.004299092,0.00026455952,0.0,0.002844015,0.0,0.0,0.0014550774,0.0,0.0,0.004431372,0.0,0.0,0.0058203097,0.03783201,0.07526718,0.07996312,0.03379748,0.01071466,0.1724928,0.056946438,0.007076967,0.09861456,0.014550773,0.0048282114,0.058533795,0.0142862145,6.613988e-05,0.05641732,0.015410592,0.0009920982,0.024802456,0.026918931,6.613988e-05,0.010516241,0.004762071,0.0,0.0025133155,0.0003306994,0.0,0.0012566578,0.0,0.0,0.00013227976,0.0,0.0,0.0003306994,0.0,0.0,0.0011905178,0.008002926,0.15893413,0.0052250507,0.0076060863,0.002844015,0.012963417,0.00548961,0.0008598184,0.010450101,0.0029101549,0.00019841964,0.010383962,0.0058864495,0.0,0.0051589105,0.00092595833,0.0,0.0011905178,0.0,0.0,0.00046297917,0.0,0.0,6.613988e-05,0.0,0.0,0.00019841964,0.0,0.0,6.613988e-05,0.0,0.0,0.00046297917,0.0,0.0,0.0025133155,0.01713023,0.06580918,0.006283289,0.011442199,0.0076060863,0.0025794553,0.008399765,0.003902253,0.002777875,0.009127304,0.003836113,0.002777875,0.007870646,0.003306994,0.0018519167,0.01124378,0.0026455952,0.0005952589,0.011706759,0.003306994,0.0,0.011706759,0.003836113,0.0,0.012632717,0.0014550774,0.0,0.008465905,0.0013227976,0.0,0.00092595833,0.0,0.0,0.0,0.0,0.023129717,0.0015263264,0.00043050235,0.05631753,0.006653218,0.0003130926,0.018198507,0.0024656043,7.827315e-05,0.0010566876,0.0013697802,0.0,0.00058704865,0.0025047408,0.0,0.00058704865,0.0061444426,0.0,0.00019568288,0.01428485,0.0,0.0,0.010958241,0.0,0.0,0.0003130926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004892072,0.00070445833,0.00023481945,0.007749042,0.0,0.0,0.0010958242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050877547,0.00035222917,0.0001565463,0.0032091993,0.00050877547,0.0001565463,0.00070445833,3.9136576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041093403,0.0006653218,0.00027395604,0.00970587,0.0007827315,0.0032091993,0.0025047408,0.0010175509,0.0003130926,0.0010175509,0.00043050235,0.0,0.0006653218,0.00019568288,0.0,3.9136576e-05,0.0,0.0,0.0,0.0,0.0,7.827315e-05,0.0,0.0,3.9136576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013306435,0.0022699214,0.0012523704,0.036944926,0.0062227156,0.0062227156,0.04453742,0.10081582,0.031348396,0.10081582,0.08594392,0.05702199,0.030252572,0.0007827315,0.003678838,0.005126891,0.0,0.001839419,0.0020742386,0.0017220094,0.0019959654,0.0011740973,0.0032483358,0.0,0.0001565463,0.0006653218,0.0,0.00039136576,0.0,0.0,0.00027395604,0.0,0.0,0.0005479121,0.0,0.0,0.032718178,0.0028178333,0.0005479121,0.32655558,0.0063009886,0.0,0.76883805,0.008766593,0.0014089167,0.3824035,0.0025047408,0.00011740973,0.12699819,0.00039136576,0.0,0.02410813,0.0003130926,3.9136576e-05,0.0022307849,0.001565463,0.0,0.0,0.0017220094,0.0,0.0,7.827315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075142225,0.0014480533,0.00011740973,0.20895018,0.0013306435,0.0,0.15732904,0.0012523704,0.0,0.041054267,0.0,0.0,0.00708372,0.0,0.0,0.00035222917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029782934,0.0016437361,0.0001565463,0.15905105,0.0011740973,7.827315e-05,0.015615494,0.0010958242,0.0,0.0061053056,0.0005479121,0.0,0.0056356667,0.00043050235,0.0,0.006927174,0.0035614283,0.0,0.0040702038,0.012054065,0.0,0.0037571113,0.009236231,0.0,0.00043050235,0.00058704865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12679608,0.20810741,0.015857667,0.17339021,0.43690157,0.40936273,0.14559035,0.36609676,0.1542044,0.07615595,0.11935668,0.007047852,0.048421353,0.00032628945,0.0,0.023231808,0.0,0.0,0.0054816627,0.0,0.0,0.0033281525,0.0,0.0,0.0020229947,0.0,0.0,0.00084835256,0.0,0.0,0.00039154734,0.0,0.0,0.000587321,0.0,0.0,0.0901864,0.18572395,0.0334773,0.09207888,0.13599744,0.09527652,0.031976365,0.06147293,0.019055303,0.015661893,0.017554373,0.0,0.007178368,0.00026103156,0.0,0.0033934102,0.0,0.0,0.0013704157,0.0,0.0,0.00084835256,0.0,0.0,0.00019577367,0.0,0.0,0.00019577367,0.0,0.0,0.00019577367,0.0,0.0,0.00039154734,0.0,0.0,0.017815404,0.020947782,0.0,0.0036544418,0.0014356736,0.0,0.0006525789,0.0,0.0,0.00013051578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01637973,0.049530737,0.0,0.003458668,0.0065910467,0.0,0.00091361045,0.0,0.0,0.00013051578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020229945,0.14239271,0.0,0.06454005,0.31297684,0.0,0.04052515,0.19114035,0.0,0.0150745725,0.0,0.0,0.0026755733,0.0,0.0,0.00039154734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07224049,0.1339092,0.0,0.08366062,0.06055932,0.0,0.023231808,0.0049595996,0.0,0.0056774365,0.0,0.0,0.0016967051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020360462,0.015727151,0.00026103156,0.14735231,0.0013051578,0.0,0.105195716,0.0,0.0,0.08764134,0.0,0.0,0.00026103156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08718454,0.027277797,0.00019577367,0.08620567,0.0010441262,0.0,0.08424793,0.00045680522,0.0,0.009723426,0.000587321,0.0,0.0062647574,0.0006525789,0.0,0.0060689836,0.0013051578,0.0,0.008875073,0.0014356736,0.0,0.016510246,0.0022840262,0.0,0.01951211,0.003458668,0.0,0.006656305,0.0086793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13092129,0.017129496,0.008795096,0.087155215,0.059345957,0.004104378,0.035829544,0.03120165,0.0019684262,0.011056692,0.0015286715,0.00148679,0.004523192,0.00075386534,0.0017590192,0.0017380784,0.00071198394,0.0014030272,0.0015496121,0.0006491618,0.00079574675,0.0012355016,0.00071198394,0.0,0.0013611458,0.0009423317,0.0,0.0006491618,0.00054445834,0.0,0.0004816362,0.00031411057,0.0,0.0006072804,4.188141e-05,0.0,0.04399642,0.014616611,0.0077061793,0.069041505,0.01578929,0.0011517387,0.022113385,0.004879184,0.00041881407,0.011266099,0.00025128847,0.00037693267,0.002910758,0.0,0.0007748061,0.0008795096,0.0,0.001633375,0.00067010254,0.0,8.376282e-05,0.0004397548,0.0,0.0,0.00014658493,0.0,0.0,2.0940704e-05,0.0,0.0,0.00010470352,0.0,0.0,0.00010470352,0.0,0.0,0.015663646,0.0049420064,0.0010051539,0.026992569,0.006449737,0.0,0.009465198,0.0023662995,0.0,0.0065753814,0.00018846634,0.0,0.0023872403,0.0,0.0,0.000921391,0.0,0.0,0.000565399,0.0,0.0,0.0004816362,0.0,0.0,0.00031411057,0.0,0.0,0.00025128847,0.0,0.0,2.0940704e-05,0.0,0.0,0.00031411057,0.0,0.0,0.04464558,0.004816362,0.0029526392,0.0350338,0.014595671,0.010784463,0.011810557,0.010009657,0.0045650736,0.005968101,0.0009423317,0.0,0.0025338253,0.0,0.0,0.0028479358,0.0,0.0,0.0024919438,0.0,0.0,0.0012983236,0.0,0.0,0.0015705528,0.0,0.0,0.00062822114,0.0,0.0,0.00033505127,0.0,0.0,0.00041881407,0.0,0.0,0.030950362,0.0049629468,0.00952802,0.08298801,0.017108556,0.03721163,0.09548961,0.07641263,0.0726433,0.071470626,0.118231215,0.09800249,0.041399773,0.08185721,0.051932946,0.064999945,0.66331774,0.27365312,0.06529312,0.25723562,0.055199698,0.011454565,0.023369826,0.0015286715,0.0029526392,0.0066382033,4.188141e-05,0.0008585689,0.00025128847,0.0,0.0004397548,0.0,0.0,0.0008795096,0.0,0.0,0.1440511,0.009046384,0.002910758,0.29867727,0.0045022513,0.0023034774,0.23472436,0.007224543,0.0042090816,0.15544285,0.010198123,0.0021150112,0.07859046,0.0038530896,8.376282e-05,0.08885141,0.0014449086,2.0940704e-05,0.06803635,0.006868551,0.00014658493,0.0075177127,0.0058633974,0.0,0.00083762815,0.0027432323,0.0,0.00014658493,0.0,0.0,8.376282e-05,0.0,0.0,2.0940704e-05,0.0,0.0,0.10575056,0.0052142353,0.0017799599,0.18377562,0.001130798,0.00025128847,0.08830695,0.0007329247,0.0,0.03798644,0.0012983236,0.00025128847,0.0065963217,0.0021359518,0.0,0.0033714534,0.0014449086,0.0,0.0037483862,0.002052189,0.0,0.0012564423,0.0005235176,0.0,0.0004816362,0.0,0.0,0.0,0.0,0.0,2.0940704e-05,0.0,0.0,0.0,0.0,0.0,0.14294125,0.006889492,0.0024500624,0.06068616,0.0029316987,0.0013192644,0.013799924,0.0034552163,0.0017799599,0.010198123,0.002910758,0.0018637227,0.011161395,0.0032039278,0.0029526392,0.010386589,0.004481311,0.0024710032,0.010030597,0.006324093,0.003957793,0.01160115,0.008083112,0.004523192,0.014114034,0.017485488,0.0006491618,0.019286389,0.049105953,0.0004397548,0.00504671,0.04250963,0.00027222917,0.00018846634,0.0011098573,0.0
